order_id,order_date,product_id,product_name,category,region,customer_segment,list_price,selling_price,discount_percent,unit_cost,quantity_sold,revenue,gross_profit,gross_margin_percent
246,2024-10-11,P003,Wireless Mouse,Accessories,East,Consumer,40,38.0,5,18,9,342.0,180.0,52.63
247,2024-12-29,P001,Laptop Basic,Electronics,West,Small Business,700,595.0,15,480,7,4165.0,805.0,19.33
248,2024-05-18,P008,Monitor 32 inch,Electronics,East,Enterprise,350,350.0,0,230,7,2450.0,840.0,34.29
249,2024-04-12,P007,Monitor 24 inch,Electronics,North,Consumer,180,180.0,0,110,4,720.0,280.0,38.89
250,2024-05-07,P001,Laptop Basic,Electronics,East,Consumer,700,665.0,5,480,9,5985.0,1665.0,27.82
251,2024-12-22,P007,Monitor 24 inch,Electronics,North,Small Business,180,135.0,25,110,14,1890.0,350.0,18.52
252,2024-12-06,P002,Laptop Pro,Electronics,North,Small Business,1200,1140.0,5,850,7,7980.0,2030.0,25.44
253,2024-05-07,P005,Office Chair,Furniture,North,Enterprise,250,237.5,5,140,5,1187.5,487.5,41.05
254,2024-01-15,P009,Headset,Accessories,East,Enterprise,90,90.0,0,45,6,540.0,270.0,50.0
255,2024-01-20,P008,Monitor 32 inch,Electronics,East,Consumer,350,350.0,0,230,3,1050.0,360.0,34.29
256,2024-07-30,P003,Wireless Mouse,Accessories,North,Small Business,40,36.0,10,18,7,252.0,126.0,50.0
257,2024-06-20,P001,Laptop Basic,Electronics,West,Enterprise,700,630.0,10,480,7,4410.0,1050.0,23.81
258,2024-10-02,P002,Laptop Pro,Electronics,North,Enterprise,1200,960.0,20,850,8,7680.0,880.0,11.46
259,2024-08-14,P001,Laptop Basic,Electronics,East,Consumer,700,595.0,15,480,10,5950.0,1150.0,19.33
260,2024-11-22,P010,Webcam,Accessories,North,Consumer,120,102.0,15,70,6,612.0,192.0,31.37
261,2024-01-13,P006,Standing Desk,Furniture,North,Enterprise,600,570.0,5,390,6,3420.0,1080.0,31.58
262,2024-09-01,P001,Laptop Basic,Electronics,West,Enterprise,700,630.0,10,480,4,2520.0,600.0,23.81
263,2024-10-18,P003,Wireless Mouse,Accessories,South,Consumer,40,34.0,15,18,6,204.0,96.0,47.06
264,2024-08-26,P001,Laptop Basic,Electronics,North,Consumer,700,595.0,15,480,1,595.0,115.0,19.33
265,2024-01-18,P003,Wireless Mouse,Accessories,North,Enterprise,40,40.0,0,18,10,400.0,220.0,55.0
266,2024-10-08,P009,Headset,Accessories,West,Small Business,90,67.5,25,45,5,337.5,112.5,33.33
267,2024-03-06,P007,Monitor 24 inch,Electronics,North,Enterprise,180,162.0,10,110,5,810.0,260.0,32.1
268,2024-07-11,P001,Laptop Basic,Electronics,South,Consumer,700,630.0,10,480,8,5040.0,1200.0,23.81
269,2024-08-02,P010,Webcam,Accessories,East,Consumer,120,108.0,10,70,5,540.0,190.0,35.19
270,2024-08-26,P007,Monitor 24 inch,Electronics,East,Consumer,180,162.0,10,110,5,810.0,260.0,32.1
271,2024-10-29,P010,Webcam,Accessories,West,Small Business,120,120.0,0,70,4,480.0,200.0,41.67
272,2024-10-21,P006,Standing Desk,Furniture,South,Enterprise,600,570.0,5,390,6,3420.0,1080.0,31.58
273,2024-12-26,P002,Laptop Pro,Electronics,West,Enterprise,1200,1200.0,0,850,8,9600.0,2800.0,29.17
274,2024-08-03,P010,Webcam,Accessories,North,Small Business,120,102.0,15,70,10,1020.0,320.0,31.37
275,2024-09-04,P006,Standing Desk,Furniture,South,Enterprise,600,480.0,20,390,5,2400.0,450.0,18.75
276,2024-09-28,P001,Laptop Basic,Electronics,West,Consumer,700,630.0,10,480,7,4410.0,1050.0,23.81
277,2024-09-07,P008,Monitor 32 inch,Electronics,North,Small Business,350,315.0,10,230,6,1890.0,510.0,26.98
278,2024-12-01,P001,Laptop Basic,Electronics,North,Small Business,700,700.0,0,480,12,8400.0,2640.0,31.43
279,2024-03-09,P003,Wireless Mouse,Accessories,West,Small Business,40,38.0,5,18,12,456.0,240.0,52.63
280,2024-08-08,P009,Headset,Accessories,East,Small Business,90,81.0,10,45,4,324.0,144.0,44.44
281,2024-09-02,P007,Monitor 24 inch,Electronics,South,Small Business,180,162.0,10,110,8,1296.0,416.0,32.1
282,2024-02-15,P001,Laptop Basic,Electronics,East,Small Business,700,665.0,5,480,8,5320.0,1480.0,27.82
283,2024-12-24,P003,Wireless Mouse,Accessories,North,Small Business,40,40.0,0,18,6,240.0,132.0,55.0
284,2024-12-24,P003,Wireless Mouse,Accessories,South,Enterprise,40,38.0,5,18,6,228.0,120.0,52.63
285,2024-03-19,P003,Wireless Mouse,Accessories,North,Enterprise,40,38.0,5,18,5,190.0,100.0,52.63
286,2024-10-26,P006,Standing Desk,Furniture,South,Consumer,600,450.0,25,390,6,2700.0,360.0,13.33
287,2024-06-19,P007,Monitor 24 inch,Electronics,South,Enterprise,180,180.0,0,110,1,180.0,70.0,38.89
288,2024-08-09,P006,Standing Desk,Furniture,West,Enterprise,600,420.0,30,390,10,4200.0,300.0,7.14
289,2024-10-29,P002,Laptop Pro,Electronics,North,Enterprise,1200,1200.0,0,850,9,10800.0,3150.0,29.17
290,2024-07-31,P005,Office Chair,Furniture,East,Small Business,250,200.0,20,140,7,1400.0,420.0,30.0
291,2024-06-01,P005,Office Chair,Furniture,North,Small Business,250,200.0,20,140,5,1000.0,300.0,30.0
292,2024-07-19,P007,Monitor 24 inch,Electronics,East,Enterprise,180,153.0,15,110,6,918.0,258.0,28.1
293,2024-03-01,P003,Wireless Mouse,Accessories,South,Enterprise,40,30.0,25,18,14,420.0,168.0,40.0
294,2024-04-05,P005,Office Chair,Furniture,South,Small Business,250,237.5,5,140,12,2850.0,1170.0,41.05
295,2024-08-17,P006,Standing Desk,Furniture,West,Consumer,600,480.0,20,390,6,2880.0,540.0,18.75
296,2024-08-10,P003,Wireless Mouse,Accessories,North,Consumer,40,36.0,10,18,4,144.0,72.0,50.0
297,2024-05-10,P001,Laptop Basic,Electronics,West,Consumer,700,630.0,10,480,6,3780.0,900.0,23.81
298,2024-10-23,P001,Laptop Basic,Electronics,East,Enterprise,700,595.0,15,480,7,4165.0,805.0,19.33
299,2024-06-05,P009,Headset,Accessories,East,Small Business,90,85.5,5,45,4,342.0,162.0,47.37
300,2024-06-12,P004,Keyboard,Accessories,West,Enterprise,65,58.5,10,30,8,468.0,228.0,48.72
301,2024-12-15,P003,Wireless Mouse,Accessories,West,Consumer,40,36.0,10,18,7,252.0,126.0,50.0
302,2024-02-07,P005,Office Chair,Furniture,South,Consumer,250,250.0,0,140,6,1500.0,660.0,44.0
303,2024-04-17,P007,Monitor 24 inch,Electronics,South,Enterprise,180,180.0,0,110,6,1080.0,420.0,38.89
304,2024-01-23,P001,Laptop Basic,Electronics,South,Small Business,700,595.0,15,480,10,5950.0,1150.0,19.33
305,2024-09-05,P001,Laptop Basic,Electronics,South,Consumer,700,560.0,20,480,5,2800.0,400.0,14.29
306,2024-03-10,P009,Headset,Accessories,South,Enterprise,90,81.0,10,45,15,1215.0,540.0,44.44
307,2024-04-14,P010,Webcam,Accessories,East,Small Business,120,114.0,5,70,8,912.0,352.0,38.6
308,2024-10-30,P001,Laptop Basic,Electronics,North,Small Business,700,665.0,5,480,8,5320.0,1480.0,27.82
309,2024-09-08,P005,Office Chair,Furniture,West,Consumer,250,250.0,0,140,9,2250.0,990.0,44.0
310,2024-07-21,P004,Keyboard,Accessories,East,Consumer,65,52.0,20,30,12,624.0,264.0,42.31
311,2024-09-06,P010,Webcam,Accessories,North,Enterprise,120,120.0,0,70,6,720.0,300.0,41.67
312,2024-01-25,P002,Laptop Pro,Electronics,West,Consumer,1200,1140.0,5,850,9,10260.0,2610.0,25.44
313,2024-10-20,P003,Wireless Mouse,Accessories,South,Small Business,40,38.0,5,18,9,342.0,180.0,52.63
314,2024-07-10,P003,Wireless Mouse,Accessories,South,Small Business,40,36.0,10,18,11,396.0,198.0,50.0
315,2024-09-22,P007,Monitor 24 inch,Electronics,South,Small Business,180,162.0,10,110,7,1134.0,364.0,32.1
316,2024-10-17,P001,Laptop Basic,Electronics,East,Small Business,700,560.0,20,480,10,5600.0,800.0,14.29
317,2024-07-17,P009,Headset,Accessories,South,Consumer,90,81.0,10,45,5,405.0,180.0,44.44
318,2024-01-17,P005,Office Chair,Furniture,South,Enterprise,250,237.5,5,140,1,237.5,97.5,41.05
319,2024-06-25,P007,Monitor 24 inch,Electronics,East,Small Business,180,153.0,15,110,3,459.0,129.0,28.1
320,2024-04-29,P005,Office Chair,Furniture,West,Small Business,250,187.5,25,140,8,1500.0,380.0,25.33
321,2024-12-01,P010,Webcam,Accessories,North,Enterprise,120,108.0,10,70,10,1080.0,380.0,35.19
322,2024-03-08,P008,Monitor 32 inch,Electronics,East,Enterprise,350,297.5,15,230,8,2380.0,540.0,22.69
323,2024-06-20,P007,Monitor 24 inch,Electronics,West,Consumer,180,180.0,0,110,8,1440.0,560.0,38.89
324,2024-06-06,P009,Headset,Accessories,North,Consumer,90,85.5,5,45,9,769.5,364.5,47.37
325,2024-09-25,P004,Keyboard,Accessories,West,Small Business,65,65.0,0,30,9,585.0,315.0,53.85
326,2024-03-11,P003,Wireless Mouse,Accessories,West,Enterprise,40,36.0,10,18,11,396.0,198.0,50.0
327,2024-08-23,P004,Keyboard,Accessories,North,Consumer,65,48.75,25,30,6,292.5,112.5,38.46
328,2024-10-01,P004,Keyboard,Accessories,South,Consumer,65,61.75,5,30,9,555.75,285.75,51.42
329,2024-07-15,P007,Monitor 24 inch,Electronics,West,Consumer,180,171.0,5,110,12,2052.0,732.0,35.67
330,2024-02-23,P005,Office Chair,Furniture,South,Consumer,250,187.5,25,140,9,1687.5,427.5,25.33
331,2024-11-20,P005,Office Chair,Furniture,East,Consumer,250,237.5,5,140,11,2612.5,1072.5,41.05
332,2024-05-14,P001,Laptop Basic,Electronics,East,Enterprise,700,700.0,0,480,6,4200.0,1320.0,31.43
333,2024-10-02,P009,Headset,Accessories,East,Consumer,90,85.5,5,45,10,855.0,405.0,47.37
334,2024-12-16,P007,Monitor 24 inch,Electronics,South,Small Business,180,153.0,15,110,10,1530.0,430.0,28.1
335,2024-08-14,P007,Monitor 24 inch,Electronics,West,Small Business,180,153.0,15,110,3,459.0,129.0,28.1
336,2024-09-14,P007,Monitor 24 inch,Electronics,West,Consumer,180,171.0,5,110,8,1368.0,488.0,35.67
337,2024-07-05,P010,Webcam,Accessories,North,Enterprise,120,114.0,5,70,8,912.0,352.0,38.6
338,2024-12-18,P006,Standing Desk,Furniture,West,Small Business,600,540.0,10,390,10,5400.0,1500.0,27.78
339,2024-09-29,P004,Keyboard,Accessories,South,Enterprise,65,58.5,10,30,8,468.0,228.0,48.72
340,2024-02-19,P004,Keyboard,Accessories,South,Consumer,65,55.25,15,30,15,828.75,378.75,45.7
341,2024-11-08,P005,Office Chair,Furniture,West,Small Business,250,250.0,0,140,13,3250.0,1430.0,44.0
342,2024-11-09,P009,Headset,Accessories,South,Small Business,90,67.5,25,45,9,607.5,202.5,33.33
343,2024-08-10,P009,Headset,Accessories,West,Small Business,90,76.5,15,45,8,612.0,252.0,41.18
344,2024-02-17,P004,Keyboard,Accessories,East,Consumer,65,55.25,15,30,4,221.0,101.0,45.7
345,2024-07-28,P010,Webcam,Accessories,East,Enterprise,120,108.0,10,70,8,864.0,304.0,35.19
346,2024-01-23,P009,Headset,Accessories,West,Consumer,90,67.5,25,45,8,540.0,180.0,33.33
347,2024-06-25,P006,Standing Desk,Furniture,West,Consumer,600,540.0,10,390,15,8100.0,2250.0,27.78
348,2024-06-25,P005,Office Chair,Furniture,West,Consumer,250,225.0,10,140,9,2025.0,765.0,37.78
349,2024-12-16,P003,Wireless Mouse,Accessories,East,Small Business,40,40.0,0,18,11,440.0,242.0,55.0
350,2024-12-08,P006,Standing Desk,Furniture,North,Small Business,600,600.0,0,390,6,3600.0,1260.0,35.0
351,2024-12-08,P005,Office Chair,Furniture,East,Small Business,250,237.5,5,140,10,2375.0,975.0,41.05
352,2024-05-18,P002,Laptop Pro,Electronics,North,Consumer,1200,900.0,25,850,1,900.0,50.0,5.56
353,2024-06-01,P009,Headset,Accessories,East,Small Business,90,85.5,5,45,11,940.5,445.5,47.37
354,2024-02-05,P004,Keyboard,Accessories,South,Enterprise,65,58.5,10,30,5,292.5,142.5,48.72
355,2024-09-25,P001,Laptop Basic,Electronics,South,Consumer,700,665.0,5,480,4,2660.0,740.0,27.82
356,2024-07-31,P010,Webcam,Accessories,South,Enterprise,120,114.0,5,70,7,798.0,308.0,38.6
357,2024-10-17,P010,Webcam,Accessories,North,Consumer,120,108.0,10,70,10,1080.0,380.0,35.19
358,2024-06-09,P003,Wireless Mouse,Accessories,East,Small Business,40,36.0,10,18,7,252.0,126.0,50.0
359,2024-01-03,P005,Office Chair,Furniture,South,Consumer,250,225.0,10,140,4,900.0,340.0,37.78
360,2024-04-19,P007,Monitor 24 inch,Electronics,West,Enterprise,180,126.0,30,110,9,1134.0,144.0,12.7
361,2024-07-27,P009,Headset,Accessories,West,Consumer,90,90.0,0,45,5,450.0,225.0,50.0
362,2024-11-13,P009,Headset,Accessories,West,Enterprise,90,63.0,30,45,7,441.0,126.0,28.57
363,2024-04-25,P007,Monitor 24 inch,Electronics,South,Consumer,180,162.0,10,110,5,810.0,260.0,32.1
364,2024-12-24,P003,Wireless Mouse,Accessories,West,Small Business,40,34.0,15,18,8,272.0,128.0,47.06
365,2024-07-19,P004,Keyboard,Accessories,West,Small Business,65,61.75,5,30,7,432.25,222.25,51.42
366,2024-06-29,P010,Webcam,Accessories,East,Consumer,120,114.0,5,70,8,912.0,352.0,38.6
367,2024-12-16,P007,Monitor 24 inch,Electronics,East,Small Business,180,180.0,0,110,15,2700.0,1050.0,38.89
368,2024-09-22,P003,Wireless Mouse,Accessories,North,Consumer,40,40.0,0,18,4,160.0,88.0,55.0
369,2024-12-15,P002,Laptop Pro,Electronics,West,Small Business,1200,960.0,20,850,12,11520.0,1320.0,11.46
370,2024-10-31,P009,Headset,Accessories,North,Consumer,90,81.0,10,45,1,81.0,36.0,44.44
371,2024-04-29,P003,Wireless Mouse,Accessories,East,Enterprise,40,36.0,10,18,4,144.0,72.0,50.0
372,2024-07-21,P008,Monitor 32 inch,Electronics,South,Small Business,350,332.5,5,230,8,2660.0,820.0,30.83
373,2024-05-29,P006,Standing Desk,Furniture,West,Small Business,600,480.0,20,390,7,3360.0,630.0,18.75
374,2024-08-16,P003,Wireless Mouse,Accessories,North,Consumer,40,38.0,5,18,9,342.0,180.0,52.63
375,2024-01-04,P009,Headset,Accessories,North,Enterprise,90,76.5,15,45,6,459.0,189.0,41.18
376,2024-01-23,P007,Monitor 24 inch,Electronics,West,Enterprise,180,171.0,5,110,7,1197.0,427.0,35.67
377,2024-05-31,P003,Wireless Mouse,Accessories,North,Consumer,40,34.0,15,18,7,238.0,112.0,47.06
378,2024-04-26,P010,Webcam,Accessories,West,Enterprise,120,114.0,5,70,8,912.0,352.0,38.6
379,2024-09-30,P004,Keyboard,Accessories,North,Small Business,65,61.75,5,30,8,494.0,254.0,51.42
380,2024-07-04,P005,Office Chair,Furniture,West,Enterprise,250,237.5,5,140,7,1662.5,682.5,41.05
381,2024-07-10,P009,Headset,Accessories,South,Small Business,90,76.5,15,45,6,459.0,189.0,41.18
382,2024-05-02,P008,Monitor 32 inch,Electronics,East,Small Business,350,332.5,5,230,7,2327.5,717.5,30.83
383,2024-08-21,P008,Monitor 32 inch,Electronics,North,Consumer,350,297.5,15,230,8,2380.0,540.0,22.69
384,2024-05-15,P008,Monitor 32 inch,Electronics,North,Enterprise,350,315.0,10,230,8,2520.0,680.0,26.98
385,2024-11-23,P002,Laptop Pro,Electronics,North,Small Business,1200,1020.0,15,850,6,6120.0,1020.0,16.67
386,2024-06-04,P005,Office Chair,Furniture,West,Consumer,250,187.5,25,140,5,937.5,237.5,25.33
387,2024-10-23,P009,Headset,Accessories,West,Enterprise,90,90.0,0,45,2,180.0,90.0,50.0
388,2024-04-22,P006,Standing Desk,Furniture,North,Small Business,600,450.0,25,390,13,5850.0,780.0,13.33
389,2024-12-04,P002,Laptop Pro,Electronics,East,Enterprise,1200,960.0,20,850,4,3840.0,440.0,11.46
390,2024-08-25,P004,Keyboard,Accessories,North,Small Business,65,58.5,10,30,5,292.5,142.5,48.72
391,2024-06-05,P001,Laptop Basic,Electronics,West,Small Business,700,630.0,10,480,10,6300.0,1500.0,23.81
392,2024-12-14,P007,Monitor 24 inch,Electronics,North,Enterprise,180,162.0,10,110,3,486.0,156.0,32.1
393,2024-09-22,P002,Laptop Pro,Electronics,West,Small Business,1200,1080.0,10,850,2,2160.0,460.0,21.3
394,2024-10-24,P004,Keyboard,Accessories,East,Consumer,65,48.75,25,30,6,292.5,112.5,38.46
395,2024-11-11,P009,Headset,Accessories,West,Enterprise,90,72.0,20,45,10,720.0,270.0,37.5
396,2024-04-08,P009,Headset,Accessories,North,Small Business,90,72.0,20,45,7,504.0,189.0,37.5
397,2024-09-28,P009,Headset,Accessories,South,Enterprise,90,81.0,10,45,14,1134.0,504.0,44.44
398,2024-09-18,P006,Standing Desk,Furniture,South,Small Business,600,570.0,5,390,10,5700.0,1800.0,31.58
399,2024-08-18,P001,Laptop Basic,Electronics,North,Enterprise,700,700.0,0,480,4,2800.0,880.0,31.43
400,2024-11-18,P003,Wireless Mouse,Accessories,East,Enterprise,40,38.0,5,18,8,304.0,160.0,52.63
401,2024-09-11,P004,Keyboard,Accessories,North,Enterprise,65,65.0,0,30,3,195.0,105.0,53.85
402,2024-04-16,P002,Laptop Pro,Electronics,North,Consumer,1200,1080.0,10,850,9,9720.0,2070.0,21.3
403,2024-11-07,P002,Laptop Pro,Electronics,West,Consumer,1200,1020.0,15,850,6,6120.0,1020.0,16.67
404,2024-08-11,P003,Wireless Mouse,Accessories,South,Consumer,40,40.0,0,18,9,360.0,198.0,55.0
405,2024-06-26,P004,Keyboard,Accessories,North,Enterprise,65,65.0,0,30,12,780.0,420.0,53.85
406,2024-05-19,P006,Standing Desk,Furniture,North,Small Business,600,510.0,15,390,12,6120.0,1440.0,23.53
407,2024-10-14,P004,Keyboard,Accessories,East,Enterprise,65,61.75,5,30,7,432.25,222.25,51.42
408,2024-12-30,P005,Office Chair,Furniture,North,Consumer,250,225.0,10,140,10,2250.0,850.0,37.78
409,2024-08-10,P002,Laptop Pro,Electronics,South,Enterprise,1200,1080.0,10,850,6,6480.0,1380.0,21.3
410,2024-10-04,P001,Laptop Basic,Electronics,South,Small Business,700,595.0,15,480,8,4760.0,920.0,19.33
411,2024-01-23,P004,Keyboard,Accessories,South,Consumer,65,61.75,5,30,3,185.25,95.25,51.42
412,2024-02-16,P007,Monitor 24 inch,Electronics,North,Small Business,180,162.0,10,110,5,810.0,260.0,32.1
413,2024-01-26,P002,Laptop Pro,Electronics,South,Enterprise,1200,1020.0,15,850,9,9180.0,1530.0,16.67
414,2024-10-09,P003,Wireless Mouse,Accessories,West,Enterprise,40,36.0,10,18,2,72.0,36.0,50.0
415,2024-11-25,P002,Laptop Pro,Electronics,West,Consumer,1200,1020.0,15,850,8,8160.0,1360.0,16.67
416,2024-01-26,P010,Webcam,Accessories,West,Enterprise,120,114.0,5,70,8,912.0,352.0,38.6
417,2024-11-21,P009,Headset,Accessories,South,Enterprise,90,90.0,0,45,9,810.0,405.0,50.0
418,2024-03-24,P004,Keyboard,Accessories,South,Consumer,65,65.0,0,30,3,195.0,105.0,53.85
419,2024-09-15,P007,Monitor 24 inch,Electronics,East,Enterprise,180,162.0,10,110,2,324.0,104.0,32.1
420,2024-03-08,P001,Laptop Basic,Electronics,East,Consumer,700,560.0,20,480,10,5600.0,800.0,14.29
421,2024-09-19,P003,Wireless Mouse,Accessories,North,Enterprise,40,40.0,0,18,8,320.0,176.0,55.0
422,2024-02-09,P007,Monitor 24 inch,Electronics,West,Small Business,180,162.0,10,110,6,972.0,312.0,32.1
423,2024-02-25,P009,Headset,Accessories,East,Enterprise,90,76.5,15,45,3,229.5,94.5,41.18
424,2024-03-28,P008,Monitor 32 inch,Electronics,North,Consumer,350,280.0,20,230,6,1680.0,300.0,17.86
425,2024-04-28,P009,Headset,Accessories,North,Small Business,90,72.0,20,45,4,288.0,108.0,37.5
426,2024-10-22,P007,Monitor 24 inch,Electronics,West,Consumer,180,162.0,10,110,10,1620.0,520.0,32.1
427,2024-08-18,P010,Webcam,Accessories,West,Small Business,120,108.0,10,70,4,432.0,152.0,35.19
428,2024-08-26,P004,Keyboard,Accessories,South,Consumer,65,58.5,10,30,7,409.5,199.5,48.72
429,2024-03-02,P009,Headset,Accessories,North,Consumer,90,67.5,25,45,10,675.0,225.0,33.33
430,2024-05-15,P008,Monitor 32 inch,Electronics,South,Small Business,350,297.5,15,230,9,2677.5,607.5,22.69
431,2024-11-21,P001,Laptop Basic,Electronics,East,Small Business,700,595.0,15,480,6,3570.0,690.0,19.33
432,2024-07-22,P006,Standing Desk,Furniture,West,Consumer,600,540.0,10,390,9,4860.0,1350.0,27.78
433,2024-12-19,P003,Wireless Mouse,Accessories,South,Enterprise,40,38.0,5,18,10,380.0,200.0,52.63
434,2024-04-16,P002,Laptop Pro,Electronics,North,Small Business,1200,1200.0,0,850,8,9600.0,2800.0,29.17
435,2024-08-04,P009,Headset,Accessories,North,Small Business,90,76.5,15,45,9,688.5,283.5,41.18
436,2024-03-17,P008,Monitor 32 inch,Electronics,East,Consumer,350,245.0,30,230,7,1715.0,105.0,6.12
437,2024-08-21,P001,Laptop Basic,Electronics,East,Enterprise,700,525.0,25,480,11,5775.0,495.0,8.57
438,2024-06-01,P009,Headset,Accessories,South,Consumer,90,72.0,20,45,7,504.0,189.0,37.5
439,2024-03-07,P009,Headset,Accessories,West,Consumer,90,85.5,5,45,3,256.5,121.5,47.37
440,2024-09-02,P002,Laptop Pro,Electronics,North,Consumer,1200,1200.0,0,850,9,10800.0,3150.0,29.17
441,2024-10-21,P004,Keyboard,Accessories,East,Consumer,65,65.0,0,30,4,260.0,140.0,53.85
442,2024-05-17,P003,Wireless Mouse,Accessories,North,Enterprise,40,34.0,15,18,11,374.0,176.0,47.06
443,2024-06-03,P004,Keyboard,Accessories,East,Enterprise,65,65.0,0,30,9,585.0,315.0,53.85
444,2024-06-04,P009,Headset,Accessories,South,Enterprise,90,72.0,20,45,2,144.0,54.0,37.5
445,2024-09-22,P007,Monitor 24 inch,Electronics,West,Consumer,180,171.0,5,110,10,1710.0,610.0,35.67
446,2024-05-09,P005,Office Chair,Furniture,North,Enterprise,250,212.5,15,140,8,1700.0,580.0,34.12
447,2024-09-19,P010,Webcam,Accessories,East,Consumer,120,114.0,5,70,10,1140.0,440.0,38.6
448,2024-01-11,P006,Standing Desk,Furniture,West,Small Business,600,480.0,20,390,8,3840.0,720.0,18.75
449,2024-11-13,P005,Office Chair,Furniture,West,Small Business,250,175.0,30,140,11,1925.0,385.0,20.0
450,2024-12-14,P010,Webcam,Accessories,South,Consumer,120,108.0,10,70,5,540.0,190.0,35.19
451,2024-09-13,P004,Keyboard,Accessories,North,Consumer,65,58.5,10,30,10,585.0,285.0,48.72
452,2024-08-15,P005,Office Chair,Furniture,West,Small Business,250,175.0,30,140,8,1400.0,280.0,20.0
453,2024-03-28,P008,Monitor 32 inch,Electronics,West,Consumer,350,280.0,20,230,2,560.0,100.0,17.86
454,2024-05-20,P010,Webcam,Accessories,West,Consumer,120,102.0,15,70,2,204.0,64.0,31.37
455,2024-04-30,P008,Monitor 32 inch,Electronics,East,Consumer,350,332.5,5,230,7,2327.5,717.5,30.83
456,2024-11-12,P002,Laptop Pro,Electronics,South,Enterprise,1200,1140.0,5,850,5,5700.0,1450.0,25.44
457,2024-11-02,P006,Standing Desk,Furniture,North,Consumer,600,570.0,5,390,2,1140.0,360.0,31.58
458,2024-08-10,P005,Office Chair,Furniture,East,Small Business,250,212.5,15,140,4,850.0,290.0,34.12
459,2024-12-27,P005,Office Chair,Furniture,South,Consumer,250,237.5,5,140,7,1662.5,682.5,41.05
460,2024-04-27,P010,Webcam,Accessories,East,Consumer,120,90.0,25,70,5,450.0,100.0,22.22
461,2024-03-09,P003,Wireless Mouse,Accessories,North,Small Business,40,30.0,25,18,14,420.0,168.0,40.0
462,2024-05-23,P002,Laptop Pro,Electronics,South,Consumer,1200,1140.0,5,850,6,6840.0,1740.0,25.44
